FAP	chr2	162170684	162245151
FAR1	chr11	13668668	13732346
FAR2	chr12	29149103	29340980
FARP1	chr13	98142562	98455176
FARP2	chr2	241356285	241494841
FARS2	chr6	5261044	5829192
FARSA	chr19	12922479	12934037
FARSB	chr2	222566899	222656092
FAS	chr10	88990531	89017059
FASLG	chr1	172659103	172666876
FASN	chr17	82078338	82098294
FASTK	chr7	151076593	151080866
FASTKD1	chr2	169528508	169573875
FASTKD2	chr2	206765357	206796189
FASTKD3	chr5	7859159	7869037
FASTKD5	chr20	3146519	3159865
FAT1	chr4	186587794	186726722
FAT2	chr5	151504093	151568944
FAT3	chr11	92352096	92896470
FAT4	chr4	125316399	125492932
FATE1	chrX	151716035	151723194
FAU	chr11	65120630	65122177
FAXC	chr6	99271168	99350062
FAXDC2	chr5	154818492	154859252
FBF1	chr17	75909574	75941140
FBH1	chr10	5890203	5937594
FBL	chr19	39834458	39846379
FBLIM1	chr1	15756607	15786594
FBLL1	chr5	168529305	168530634
FBLN1	chr22	45502238	45601135
FBLN2	chr3	13549125	13638422
FBLN5	chr14	91869412	91947987
FBLN7	chr2	112138385	112188218
FBN1	chr15	48408306	48645849
FBN2	chr5	128257909	128659185
FBN3	chr19	8065402	8149592
FBP1	chr9	94603133	94640249
FBP2	chr9	94558720	94593824
FBRS	chr16	30658431	30670810
FBRSL1	chr12	132489551	132585188
FBXL12	chr19	9810267	9827816
FBXL13	chr7	102813230	103074843
FBXL14	chr12	1565993	1594581
FBXL15	chr10	102419189	102423136
FBXL16	chr16	692498	705808
FBXL17	chr5	107859035	108382098
FBXL18	chr7	5431335	5513809
FBXL19	chr16	30923055	30948783
FBXL20	chr17	39252663	39402523
FBXL22	chr15	63597353	63602428
FBXL2	chr3	33277025	33403662
FBXL3	chr13	76992598	77027195
FBXL4	chr6	98868535	98948006
FBXL5	chr4	15604381	15681679
FBXL6	chr8	144355431	144359376
FBXL7	chr5	15500180	15939795
FBXL8	chr16	67159932	67164570
FBXO10	chr9	37510892	37576380
FBXO11	chr2	47789316	47905793
FBXO15	chr18	74073353	74147843
FBXO16	chr8	28348287	28490278
FBXO17	chr19	38941401	38975742
FBXO21	chr12	117141988	117190531
FBXO22	chr15	75903876	75942511
FBXO24	chr7	100583982	100601117
FBXO25	chr8	406428	477967
FBXO27	chr19	38990714	39032785
FBXO28	chr1	224114111	224162047
FBXO2	chr1	11637018	11655785
FBXO30	chr6	145793502	145814795
FBXO31	chr16	87326987	87392142
FBXO32	chr8	123497889	123541206
FBXO33	chr14	39397669	39432500
FBXO34	chr14	55271421	55361918
FBXO36	chr2	229922302	230013119
FBXO38	chr5	148383935	148442836
FBXO39	chr17	6776215	6797101
FBXO3	chr11	33740939	33774543
FBXO40	chr3	121593379	121630295
FBXO41	chr2	73254682	73284431
FBXO42	chr1	16246840	16352480
FBXO43	chr8	100133351	100145817
FBXO44	chr1	11654375	11663327
FBXO45	chr3	196568611	196589059
FBXO46	chr19	45710629	45730896
FBXO47	chr17	38936432	38967403
FBXO48	chr2	68459422	68467294
FBXO4	chr5	41925254	41941743
FBXO5	chr6	152970519	152983579
FBXO6	chr1	11664200	11674354
FBXO7	chr22	32474676	32498829
FBXO8	chr4	174236658	174284264
FBXO9	chr6	53051991	53100873
FBXW10	chr17	18744026	18779349
FBXW11	chr5	171861549	172006873
FBXW12	chr3	48372219	48401259
FBXW2	chr9	120751978	120793416
FBXW4	chr10	101610664	101695295
FBXW5	chr9	136940435	136944738
FBXW7	chr4	152320544	152536092
FBXW8	chr12	116910950	117031148
FBXW9	chr19	12688053	12696631
FCAMR	chr1	206957965	206970625
FCAR	chr19	54874235	54891420
FCER1A	chr1	159289714	159308224
FCER1G	chr1	161215234	161220699
FCER2	chr19	7688758	7702146
FCF1	chr14	74713144	74738620
FCGBP	chr19	39863323	39934626
FCGR1A	chr1	149782671	149792518
FCGR1B	chr1	121087345	121097161
FCGR2A	chr1	161505430	161524013
FCGR2B	chr1	161663147	161678654
FCGR3A	chr1	161541759	161550737
FCGR3B	chr1	161623196	161631963
FCGRT	chr19	49506816	49526428
FCHO1	chr19	17747718	17788568
FCHO2	chr5	72956041	73090522
FCHSD1	chr5	141639302	141651418
FCHSD2	chr11	72836745	73142318
FCMR	chr1	206903317	206923247
FCN1	chr9	134903232	134917912
FCN2	chr9	134880810	134887523
FCN3	chr1	27369112	27374824
FCRL1	chr1	157794403	157820120
FCRL2	chr1	157745733	157777132
FCRL3	chr1	157674321	157700769
FCRL4	chr1	157573747	157598085
FCRL5	chr1	157513377	157552515
FCRL6	chr1	159800511	159816257
FCRLA	chr1	161706972	161714352
FCRLB	chr1	161721563	161728143
FCSK	chr16	70454595	70480274
FDCSP	chr4	70226124	70235252
FDFT1	chr8	11795573	11839304
FDPS	chr1	155308748	155320666
FDX1	chr11	110429948	110464884
FDX2	chr19	10310045	10316015
FDXACB1	chr11	111874056	111881243
FDXR	chr17	74862497	74873031
FECH	chr18	57544389	57586702
FEM1A	chr19	4791734	4801273
FEM1B	chr15	68277745	68295862
FEM1C	chr5	115520908	115544775
FEN1	chr11	61792911	61797238
FER1L5	chr2	96642737	96704887
FER1L6	chr8	123851987	124120061
FER	chr5	108747841	109196841
FERD3L	chr7	19144782	19145421
FERMT1	chr20	6074845	6123544
FERMT2	chr14	52857268	52952435
FERMT3	chr11	64206678	64223886
FES	chr15	90883695	90895776
FETUB	chr3	186635969	186653141
FEV	chr2	218981087	218985657
FEZ1	chr11	125442881	125592568
FEZ2	chr2	36531805	36646087
FEZF1	chr7	122301303	122310691
FEZF2	chr3	62369681	62374324
FFAR1	chr19	35351552	35353862
FFAR2	chr19	35443907	35451767
FFAR3	chr19	35358460	35360489
FFAR4	chr10	93566665	93604480
FGA	chr4	154583128	154590745
FGB	chr4	154562956	154571086
FGD1	chrX	54445454	54496234
FGD2	chr6	37005646	37029069
FGD3	chr9	92947523	93036236
FGD4	chr12	32399529	32646050
FGD5	chr3	14810853	14934571
FGD6	chr12	95076749	95217482
FGF10	chr5	44303544	44389706
FGF11	chr17	7438273	7444937
FGF12	chr3	192139395	192767764
FGF13	chrX	138614727	139222777
FGF14	chr13	101710804	102402457
FGF16	chrX	77447389	77457278
FGF17	chr8	22042398	22048809
FGF18	chr5	171419647	171457626
FGF19	chr11	69698238	69704022
FGF1	chr5	142592178	142698070
FGF20	chr8	16992181	17002345
FGF21	chr19	48755524	48758333
FGF22	chr19	639879	644371
FGF23	chr12	4368227	4379712
FGF2	chr4	122826708	122898236
FGF3	chr11	69809968	69819416
FGF4	chr11	69771022	69775341
FGF5	chr4	80266599	80336680
FGF6	chr12	4428155	4445614
FGF7	chr15	49423178	49488775
FGF8	chr10	101770130	101780369
FGF9	chr13	21671073	21704498
FGFBP1	chr4	15935577	15938740
FGFBP2	chr4	15960245	15969309
FGFBP3	chr10	91906584	91909486
FGFR1	chr8	38400215	38468834
FGFR1OP2	chr12	26938470	26966650
FGFR1OP	chr6	166999317	167094789
FGFR2	chr10	121478334	121598458
FGFR3	chr4	1793293	1808872
FGFR4	chr5	177086905	177098144
FGFRL1	chr4	1009936	1026898
FGG	chr4	154604134	154612967
FGGY	chr1	59296638	59810647
FGL1	chr8	17864380	17910365
FGL2	chr7	77193369	77199848
FGR	chr1	27612064	27635185
FHAD1	chr1	15247272	15400283
FH	chr1	241497603	241519761
FHDC1	chr4	152936352	152979696
FHIT	chr3	59747277	61251459
FHL1	chrX	136146702	136211359
FHL2	chr2	105357712	105438513
FHL3	chr1	37996770	38005606
FHL5	chr6	96562548	96616636
FHOD1	chr16	67229387	67247481
FHOD3	chr18	36297714	36780055
FIBCD1	chr9	130902438	130939286
FIBIN	chr11	26994112	26997087
FIBP	chr11	65883741	65888539
FICD	chr12	108515277	108525837
FIG4	chr6	109691312	109825428
FIGLA	chr2	70777310	70790643
FIGN	chr2	163593396	163736012
FIGNL1	chr7	50444128	50542535
FIGNL2	chr12	51817840	51848766
FILIP1	chr6	75291859	75493800
FILIP1L	chr3	99830141	100114513
FIP1L1	chr4	53377641	53460862
FIS1	chr7	101239458	101252316
FITM1	chr14	24131275	24132849
FITM2	chr20	44302840	44311202
FIZ1	chr19	55591376	55601970
FJX1	chr11	35618460	35620865
FKBP10	chr17	41812680	41823217
FKBP11	chr12	48921518	48926474
FKBP14	chr7	30010587	30026684
FKBP15	chr9	113161006	113221318
FKBP1A	chr20	1368978	1393172
FKBP1B	chr2	24049701	24063681
FKBP1C	chr6	63211446	63213024
FKBP2	chr11	64241003	64244134
FKBP3	chr14	45115599	45135319
FKBP4	chr12	2794970	2805423
FKBP5	chr6	35573585	35728583
FKBP6	chr7	73328161	73358637
FKBP7	chr2	178463664	178478600
FKBP8	chr19	18531751	18544077
FKBP9	chr7	32957404	33006930
FKBPL	chr6	32128707	32130288
FKRP	chr19	46746046	46776988
FKTN	chr9	105558130	105641118
FLACC1	chr2	201288271	201357398
FLAD1	chr1	154983338	154993111
FLCN	chr17	17212212	17237188
FLG2	chr1	152348735	152360006
FLG	chr1	152302175	152325203
FLI1	chr11	128686535	128813267
FLII	chr17	18244815	18258738
FLNA	chrX	154348524	154374638
FLNB	chr3	58008400	58172251
FLNC	chr7	128830377	128859274
FLOT1	chr6	30727709	30742732
FLOT2	chr17	28879335	28897733
FLRT1	chr11	64103188	64119173
FLRT2	chr14	85530144	85654428
FLRT3	chr20	14322985	14337614
FLT1	chr13	28300346	28495145
FLT3	chr13	28003274	28100592
FLT3LG	chr19	49474207	49486231
FLT4	chr5	180601506	180649624
FLVCR1	chr1	212858275	212899363
FLVCR2	chr14	75578620	75663214
FLYWCH1	chr16	2911937	2951208
FLYWCH2	chr16	2883213	2899382
FMC1	chr7	139339457	139346328
FMN1	chr15	32765545	33194733
FMN2	chr1	240014348	240475187
FMNL1	chr17	45221444	45247319
FMNL2	chr2	152335174	152649826
FMNL3	chr12	49636499	49708165
FMO1	chr1	171248471	171285978
FMO2	chr1	171185249	171212686
FMO3	chr1	171090901	171117819
FMO4	chr1	171314183	171342084
FMO5	chr1	147175351	147243050
FMOD	chr1	203340628	203351758
FMR1	chrX	147911951	147951125
FMR1NB	chrX	147981337	148026665
FN1	chr2	215360440	215436073
FN3K	chr17	82735615	82751196
FN3KRP	chr17	82716706	82730328
FNBP1	chr9	129887187	130043194
FNBP1L	chr1	93448131	93554661
FNBP4	chr11	47716494	47767443
FNDC10	chr1	1598012	1600135
FNDC11	chr20	63547891	63556695
FNDC1	chr6	159169400	159272108
FNDC3A	chr13	48975912	49209779
FNDC3B	chr3	172039578	172401669
FNDC4	chr2	27491883	27495200
FNDC5	chr1	32862268	32872482
FNDC7	chr1	108712908	108742749
FNDC8	chr17	35121615	35130732
FNDC9	chr5	157341598	157345677
FNIP1	chr5	131641714	131797063
FNIP2	chr4	158769026	158908050
FNTA	chr8	43034194	43085788
FNTB	chr14	64986895	65062652
FO681492.1	chr10	47750864	47763592
FOCAD	chr9	20658309	20995955
FOLH1	chr11	49145092	49208638
FOLR1	chr11	72189558	72196323
FOLR2	chr11	72216601	72221950
FOLR3	chr11	72114869	72139892
FOPNL	chr16	15865719	15888625
FOSB	chr19	45467995	45475179
FOS	chr14	75278826	75282230
FOSL1	chr11	65892049	65900573
FOSL2	chr2	28392448	28417317
FOXA1	chr14	37589552	37596059
FOXA2	chr20	22581005	22585455
FOXA3	chr19	45863989	45873797
FOXB1	chr15	60004234	60061730
FOXB2	chr9	77019655	77020953
FOXC1	chr6	1609915	1613897
FOXC2	chr16	86566829	86569728
FOXD1	chr5	73444827	73448777
FOXD2	chr1	47436017	47440691
FOXD3	chr1	63322567	63325128
FOXD4	chr9	116231	118204
FOXD4L1	chr2	113498665	113501155
FOXD4L3	chr9	68302867	68305084
FOXD4L4	chr9	65736555	65738784
FOXD4L5	chr9	65282101	65285209
FOXD4L6	chr9	41126430	41128463
FOXE1	chr9	97853226	97856717
FOXE3	chr1	47416285	47418052
FOXF1	chr16	86510527	86515422
FOXF2	chr6	1389576	1395603
FOXG1	chr14	28760330	28770277
FOXH1	chr8	144473412	144475849
FOXI1	chr5	170105897	170109734
FOXI2	chr10	127737185	127741183
FOXI3	chr2	88446787	88452693
FOXJ1	chr17	76136333	76141245
FOXJ2	chr12	8032716	8055517
FOXJ3	chr1	42176539	42335877
FOXK1	chr7	4682295	4771442
FOXK2	chr17	82519713	82644662
FOXL1	chr16	86576368	86582160
FOXL2	chr3	138944224	138947137
FOXL2NB	chr3	138947217	138953990
FOXM1	chr12	2857681	2877155
FOXN1	chr17	28506243	28538896
FOXN2	chr2	48314637	48379295
FOXN3	chr14	89124871	89619149
FOXN4	chr12	109277978	109309284
FOXO1	chr13	40469953	40666641
FOXO3B	chr17	18667629	18682262
FOXO3	chr6	108559835	108684774
FOXO4	chrX	71095851	71103532
FOXO6	chr1	41361922	41383590
FOXP1	chr3	70952817	71583993
FOXP2	chr7	114086327	114693772
FOXP3	chrX	49250436	49270477
FOXP4	chr6	41546426	41602384
FOXQ1	chr6	1312098	1314758
FOXR1	chr11	118971712	118981287
FOXR2	chrX	55623400	55626192
FOXRED1	chr11	126269055	126278131
FOXRED2	chr22	36487190	36507101
FOXS1	chr20	31844303	31845604
FP565260.1	chr21	5130871	5154658
FP565260.3	chr21	5022493	5040666
FP565260.4	chr21	5011799	5017145
FP565260.6	chr21	5155499	5165472
FPGS	chr9	127794597	127814327
FPGT	chr1	74198212	74234086
FPR1	chr19	51745172	51804110
FPR2	chr19	51752026	51770531
FPR3	chr19	51795157	51826190
FRA10AC1	chr10	93667883	93702592
FRAS1	chr4	78057323	78544269
FRAT1	chr10	97319271	97321915
FRAT2	chr10	97332497	97334729
FREM1	chr9	14734666	14910995
FREM2	chr13	38687077	38887131
FREM3	chr4	143577302	143700675
FRG1	chr4	189940870	189963202
FRG2B	chr10	133623895	133626795
FRG2C	chr3	75664330	75667220
FRG2	chr4	190024351	190027257
FRK	chr6	115931149	116060891
FRMD1	chr6	168053166	168101511
FRMD3	chr9	83242990	83538546
FRMD4A	chr10	13643706	14462142
FRMD4B	chr3	69168782	69542583
FRMD5	chr15	43870761	44195271
FRMD6	chr14	51489100	51730727
FRMD7	chrX	132076993	132128020
FRMD8	chr11	65386621	65413525
FRMPD1	chr9	37650954	37746904
FRMPD2	chr10	48153088	48274696
FRMPD3	chrX	107522450	107605251
FRMPD4	chrX	11822423	12724523
FRRS1	chr1	99708632	99766631
FRRS1L	chr9	109130293	109167295
FRS2	chr12	69470349	69579789
FRS3	chr6	41770176	41786542
FRY	chr13	31846713	32299125
FRYL	chr4	48497361	48780322
FRZB	chr2	182833275	182866637
FSBP	chr8	94372170	94436952
FSCB	chr14	44504149	44507283
FSCN1	chr7	5592816	5606655
FSCN2	chr17	81528396	81537130
FSCN3	chr7	127591409	127602144
FSD1	chr19	4304598	4323843
FSD1L	chr9	105447796	105552433
FSD2	chr15	82755362	82806070
FSHB	chr11	30231016	30235261
FSHR	chr2	48962157	49154537
FSIP1	chr15	39588357	39782841
FSIP2	chr2	185738804	185833290
FST	chr5	53480626	53487134
FSTL1	chr3	120392293	120450993
FSTL3	chr19	676392	683392
FSTL4	chr5	133196455	133612541
FSTL5	chr4	161383897	162164004
FTCD	chr21	46136262	46155579
FTCDNL1	chr2	199760544	199851173
FTH1	chr11	61959718	61967634
FTHL17	chrX	31071233	31072041
FTL	chr19	48965309	48966879
FTMT	chr5	121851882	121852833
FTO	chr16	53701692	54158512
FTSJ1	chrX	48476021	48486364
FTSJ3	chr17	63819433	63830012
FUBP1	chr1	77944055	77979110
FUBP3	chr9	130578965	130638352
FUCA1	chr1	23845077	23868294
FUCA2	chr6	143494812	143511720
FUNDC1	chrX	44523639	44542859
FUNDC2	chrX	155025980	155060304
FUOM	chr10	133355158	133358025
FURIN	chr15	90868588	90883458
FUS	chr16	31180110	31194871
FUT10	chr8	33370824	33473146
FUT11	chr10	73772276	73780251
FUT1	chr19	48748011	48755390
FUT2	chr19	48695971	48705951
FUT3	chr19	5842888	5851474
FUT4	chr11	94543840	94549898
FUT5	chr19	5865826	5870540
FUT6	chr19	5830610	5839731
FUT7	chr9	137030174	137033010
FUT8	chr14	65410592	65744121
FUT9	chr6	96015974	96215612
FUZ	chr19	49806866	49817376
FXN	chr9	69035563	69100178
FXR1	chr3	180868141	180982753
FXR2	chr17	7591230	7614897
FXYD1	chr19	35138808	35143109
FXYD2	chr11	117800844	117828698
FXYD3	chr19	35115879	35124324
FXYD4	chr10	43371636	43376335
FXYD5	chr19	35154730	35169881
FXYD6	chr11	117836976	117877486
FXYD7	chr19	35143250	35154301
FYB1	chr5	39105252	39274528
FYB2	chr1	56718789	56819696
FYCO1	chr3	45917899	45995824
FYN	chr6	111660332	111873452
FYTTD1	chr3	197737179	197787596
FZD10	chr12	130162459	130165740
FZD1	chr7	91264433	91271326
FZD2	chr17	44557484	44561262
FZD3	chr8	28494205	28574267
FZD4	chr11	86945679	86955395
FZD5	chr2	207762598	207769906
FZD6	chr8	103298433	103332866
FZD7	chr2	202034587	202038445
FZD8	chr10	35638249	35642278
FZD9	chr7	73433778	73436120
FZR1	chr19	3506273	3538330
G0S2	chr1	209675412	209676390
G2E3	chr14	30559158	30620064
G3BP1	chr5	151771045	151812785
G3BP2	chr4	75642782	75724525
G6PC2	chr2	168901291	168910000
G6PC3	chr17	44070735	44076344
G6PC	chr17	42900797	42914438
G6PD	chrX	154531391	154547572
GAA	chr17	80101556	80119881
GAB1	chr4	143336762	143474568
GAB2	chr11	78215293	78418348
GAB3	chrX	154675249	154751583
GAB4	chr22	16961936	17008222
GABARAP	chr17	7240008	7242449
GABARAPL1	chr12	10212458	10223128
GABARAPL2	chr16	75566375	75577881
GABBR1	chr6	29555629	29633976
GABBR2	chr9	98288109	98708935
GABPA	chr21	25734570	25772460
GABPB1	chr15	50275392	50355408
GABPB2	chr1	151070578	151125542
GABRA1	chr5	161847063	161899981
GABRA2	chr4	46248427	46475230
GABRA3	chrX	152166234	152451315
GABRA4	chr4	46918900	46993581
GABRA5	chr15	26866911	26949208
GABRA6	chr5	161547063	161702593
GABRB1	chr4	46993723	47426447
GABRB2	chr5	161288429	161549044
GABRB3	chr15	26543546	26939539
GABRD	chr1	2019329	2030758
GABRE	chrX	151953124	151974680
GABRG1	chr4	46035769	46124054
GABRG2	chr5	162000057	162162977
GABRG3	chr15	26971181	27541984
GABRP	chr5	170763350	170814047
GABRQ	chrX	152637895	152657542
GABRR1	chr6	89177501	89231278
GABRR2	chr6	89254464	89315299
GABRR3	chr3	97986673	98035304
GAD1	chr2	170813213	170861151
GAD2	chr10	26216665	26304558
GADD45A	chr1	67685201	67688334
GADD45B	chr19	2476122	2478259
GADD45G	chr9	89605012	89606555
GADD45GIP1	chr19	12953119	12957223
GADL1	chr3	30726200	30894765
GAGE10	chrX	49303669	49319844
GAGE12B	chrX	49529869	49529985
GAGE12C	chrX	49532211	49539538
GAGE12D	chrX	49541767	49549094
GAGE12E	chrX	49551333	49558649
GAGE12F	chrX	49551278	49568218
GAGE12G	chrX	49570434	49577754
GAGE12H	chrX	49579983	49587301
GAGE12J	chrX	49322057	49329384
GAGE13	chrX	49331616	49338952
GAGE1	chrX	49589496	49608536
GAGE2A	chrX	49589529	49596827
GAGE2E	chrX	49341192	49345922
GAK	chr4	849276	932373
GAL3ST1	chr22	30554635	30574665
GAL3ST2	chr2	241776822	241804287
GAL3ST3	chr11	66040765	66049161
GAL3ST4	chr7	100159244	100168617
GALC	chr14	87837820	87993665
GAL	chr11	68683779	68691175
GALE	chr1	23795599	23800781
GALK1	chr17	75751594	75765236
GALK2	chr15	49155656	49367869
GALM	chr2	38666081	38741237
GALNS	chr16	88813734	88856970
GALNT10	chr5	154190730	154420984
GALNT11	chr7	152025674	152122340
GALNT12	chr9	98807670	98850081
GALNT13	chr2	153871922	154453979
GALNT14	chr2	30910467	31155202
GALNT15	chr3	16174680	16231992
GALNT16	chr14	69259277	69357033
GALNT17	chr7	71132144	71713600
GALNT18	chr11	11270877	11622005
GALNT1	chr18	35581117	35711834
GALNT2	chr1	230057990	230282122
GALNT3	chr2	165747588	165794659
GALNT4	chr12	89519412	89524796
GALNT5	chr2	157257705	157318491
GALNT6	chr12	51351247	51392867
GALNT7	chr4	173168811	173323967
GALNT8	chr12	4720400	4851927
GALNT9	chr12	132196372	132329589
GALNTL5	chr7	151956379	152019929
GALNTL6	chr4	171812254	173041559
GALP	chr19	56176008	56185775
GALR1	chr18	77250549	77277896
GALR2	chr17	76074781	76077537
GALR3	chr22	37823382	37825485
GALT	chr9	34638133	34651035
GAMT	chr19	1397026	1401570
GANAB	chr11	62624826	62646726
GANC	chr15	42273233	42356935
GAN	chr16	81314966	81380198
GAP43	chr3	115623324	115721490
GAPDH	chr12	6534512	6538374
GAPDHS	chr19	35533455	35545319
GAPT	chr5	58491435	58497090
GAPVD1	chr9	125261794	125367207
GAR1	chr4	109815510	109824740
GAREM1	chr18	32124877	32470882
GAREM2	chr2	26173088	26189663
GARNL3	chr9	127224265	127393660
GARS	chr7	30594838	30634033
GART	chr21	33503931	33543491
GAS1	chr9	86944362	86947506
GAS2	chr11	22625509	22813055
GAS2L1	chr22	29306582	29312785
GAS2L2	chr17	35744511	35752878
GAS2L3	chr12	100573683	100628288
GAS6	chr13	113820549	113864076
GAS7	chr17	9910609	10198551
GAS8	chr16	90019629	90044975
GASK1A	chr3	42979267	43060211
GASK1B	chr4	158124474	158173318
GAST	chr17	41712331	41715969
GATA1	chrX	48786554	48794311
GATA2	chr3	128479427	128493185
GATA3	chr10	8045378	8075198
GATA4	chr8	11676959	11760002
GATA5	chr20	62463497	62475995
GATA6	chr18	22169392	22202528
GATAD1	chr7	92447482	92460075
GATAD2A	chr19	19385826	19508931
GATAD2B	chr1	153789030	153923360
GATB	chr4	151670504	151761007
GATC	chr12	120446444	120463749
GATD1	chr11	767220	777488
GATD3A	chr21	44133610	44210114
GATD3B	chr21	5079294	5128413
GATM	chr15	45361124	45402327
GBA2	chr9	35736866	35749228
GBA	chr1	155234452	155244699
GBE1	chr3	81489703	81761645
GBF1	chr10	102245532	102382899
GBGT1	chr9	133152948	133163933
GBP1	chr1	89052319	89065230
GBP2	chr1	89106132	89150456
GBP3	chr1	89006679	89022894
GBP4	chr1	89181144	89198942
GBP5	chr1	89258950	89272804
GBP6	chr1	89364058	89386461
GBP7	chr1	89131742	89176009
GBX1	chr7	151148589	151174745
GBX2	chr2	236165236	236168386
GCA	chr2	162318840	162371595
GCAT	chr22	37807905	37817176
GCC1	chr7	127580628	127593611
GCC2	chr2	108448561	108509415
GC	chr4	71741696	71804041
GCDH	chr19	12891160	12914207
GCFC2	chr2	75652000	75710985
GCG	chr2	162142882	162152404
GCGR	chr17	81804132	81814008
GCH1	chr14	54842008	54902826
GCHFR	chr15	40764068	40767708
GCK	chr7	44143213	44198170
GCKR	chr2	27496839	27523684
GCLC	chr6	53497341	53616970
GCLM	chr1	93885199	93909456
GCM1	chr6	53126961	53148841
GCM2	chr6	10873223	10881941
GCN1	chr12	120127202	120194715
GCNA	chrX	71578411	71613583
GCNT1	chr9	76419850	76651203
GCNT2	chr6	10492223	10629368
GCNT3	chr15	59594875	59640239
GCNT4	chr5	75025346	75052770
GCNT7	chr20	56491492	56525925
GCOM1	chr15	57591908	57714745
GCSAM	chr3	112120839	112133270
GCSAML-AS1	chr1	247524679	247532613
GCSAML	chr1	247507058	247577690
GCSH	chr16	81081938	81096425
GDA	chr9	72114595	72257193
GDAP1	chr8	74321130	74488872
GDAP1L1	chr20	44247099	44280917
GDAP2	chr1	117863485	117929621
GDE1	chr16	19501693	19522123
GDF10	chr10	47300197	47313577
GDF11	chr12	55743122	55757264
GDF15	chr19	18374731	18389176
GDF1	chr19	18868545	18896158
GDF2	chr10	47322454	47327588
GDF3	chr12	7689784	7695775
GDF5	chr20	35433347	35454746
GDF5OS	chr20	35433029	35435450
GDF6	chr8	96142333	96160806
GDF7	chr2	20667144	20679243
GDF9	chr5	132861181	132866884
GDI1	chrX	154436913	154443467
GDI2	chr10	5765223	5842132
GDNF	chr5	37812677	37840041
GDPD1	chr17	59220467	59275970
GDPD2	chrX	70423031	70433390
GDPD3	chr16	30104810	30113537
GDPD4	chr11	77216558	77301687
GDPD5	chr11	75434640	75525941
GDPGP1	chr15	90233808	90245811
GEM	chr8	94249253	94262350
GEMIN2	chr14	39114223	39136973
GEMIN4	chr17	744421	753999
GEMIN5	chr5	154887411	154938211
GEMIN6	chr2	38751534	38785002
GEMIN7	chr19	45079195	45091518
GEMIN8	chrX	14008279	14029893
GEN1	chr2	17753858	17788946
GET1	chr21	39377698	39428528
GET3	chr19	12737139	12748323
GET4	chr7	876554	896436
GFAP	chr17	44903159	44916937
GFER	chr16	1984193	1987749
GFI1B	chr9	132944000	132991687
GFI1	chr1	92473043	92486925
GFM1	chr3	158644278	158692575
GFM2	chr5	74721206	74767147
GFOD1	chr6	13357830	13487662
GFOD2	chr16	67674531	67719339
GFPT1	chr2	69319769	69387254
GFPT2	chr5	180300698	180353336
GFRA1	chr10	116056925	116273467
GFRA2	chr8	21690398	21812357
GFRA3	chr5	138252380	138274621
GFRA4	chr20	3659292	3663399
GFRAL	chr6	55327469	55402493
GFY	chr19	49423749	49428818
GGA1	chr22	37608725	37633564
GGA2	chr16	23463542	23521995
GGA3	chr17	75236599	75262363
GGACT	chr13	100530164	100589528
GGCT	chr7	30496621	30504841
GGCX	chr2	85544720	85561547
GGH	chr8	63015079	63038806
GGNBP2	chr17	36544912	36589848
GGN	chr19	38384267	38388082
GGPS1	chr1	235327350	235344532
GGT1	chr22	24556007	24629005
GGT1	chr22	24594811	24629005
GGT2	chr22	21207973	21227637
GGT5	chr22	24219654	24245142
GGT6	chr17	4556927	4560818
GGT7	chr20	34844720	34872856
GGTLC1	chr20	23985050	23988779
GGTLC2	chr22	22644475	22647903
GGTLC3	chr22	18516344	18518161
GH1	chr17	63917200	63918839
GH2	chr17	63880215	63881944
GHDC	chr17	42188799	42194532
GHITM	chr10	84139509	84153568
GHR	chr5	42423439	42721878
GHRH	chr20	37251082	37261835
GHRHR	chr7	30938669	30993254
GHRL	chr3	10285666	10292947
GHSR	chr3	172443291	172448456
GID4	chr17	18039408	18068405
GID8	chr20	62938147	62948475
GIGYF1	chr7	100679507	100694037
GIGYF2	chr2	232697299	232860575
GIMAP1	chr7	150716606	150724284
GIMAP2	chr7	150685697	150693641
GIMAP4	chr7	150567369	150573953
GIMAP5	chr7	150722253	150750033
GIMAP6	chr7	150625375	150632648
GIMAP7	chr7	150514872	150521073
GIMAP8	chr7	150450630	150479393
GIMD1	chr4	106357485	106368825
GIN1	chr5	103086000	103120138
GINM1	chr6	149566294	149591748
GINS1	chr20	25407673	25452628
GINS2	chr16	85676198	85690073
GINS3	chr16	58295080	58406144
GINS4	chr8	41529218	41545030
GIPC1	chr19	14477760	14496149
GIPC2	chr1	77979542	78138444
GIPC3	chr19	3585478	3593541
GIP	chr17	48958554	48968596
GIPR	chr19	45668221	45683722
GIT1	chr17	29573469	29594054
GIT2	chr12	109929802	109996389
GJA10	chr6	89894469	89921760
GJA1	chr6	121435595	121449727
GJA3	chr13	20138255	20161052
GJA4	chr1	34792999	34795747
GJA5	chr1	147756199	147773362
GJA8	chr1	147907956	147909257
GJA9	chr1	38874069	38881587
GJB1	chrX	71215194	71225516
GJB2	chr13	20187463	20192938
GJB3	chr1	34781214	34786369
GJB4	chr1	34759740	34762327
GJB5	chr1	34755047	34758512
GJB6	chr13	20221962	20232365
GJB7	chr6	87282980	87329278
GJC1	chr17	44798448	44830816
GJC2	chr1	228149930	228159826
GJC3	chr7	99923266	99929620
GJD2	chr15	34751032	34754998
GJD3	chr17	40360652	40364737
GJD4	chr10	35605341	35608935
